problem,click_depth,filter_depth,iterative_distance,number_filters,query_frequency,relevant_new_info,number_measures,consideration_time,elapsed_time,number_cells,rqp,iterative_precision,click_per_query,view_area_increase,execution_time,number_aggregations,aggregation_depth,iterative_recall,number_queries,expected_knowledge,log-position,last-position,sequence,score
dibstudent03--2016-09-25--15-42.log-37,-0.0278635311,0.567170084,-0.7047755645,0.9427862514,-0.0463458376,0.3204833236,1.0632520095,-0.1146092767,-0.3358299483,-0.0981927742,0.4955258548,0.9372741394,1.6677965397,-0.1444585767,-0.0397619117,0.7085619708,0.1428393326,0.956849521,0.5052112317,1,33,36,dibstudent03--2016-09-25--15-42.log,1.30665983587055
dibstudent03--2016-09-25--15-42.log-38,-0.2634135673,0.567170084,-0.7047755645,0.9427862514,-0.0557035236,0.3204833236,1.0632520095,-0.3293111021,-0.3086344451,-0.0981927742,0.5552191,0.9372741394,1.6677965397,-0.1444585767,-0.0587092126,0.7085619708,0.1428393326,0.956849521,0.5543125575,1,33,36,dibstudent03--2016-09-25--15-42.log,1.1775794883628
dibstudent03--2016-09-25--15-42.log-39,-0.4989636035,0.567170084,-0.7047755645,0.9427862514,-0.0499964928,0.3204833236,1.0632520095,1.2903045014,-0.3000469424,-0.0981927742,0.6149123452,0.9372741394,1.6677965397,-0.1444585767,-0.0526622017,0.7085619708,0.1428393326,0.956849521,0.6034138833,1,33,36,dibstudent03--2016-09-25--15-42.log,1.20419252543862
dibstudent03--2016-09-25--15-42.log-4,0.6787865775,-0.3753098313,-0.7047755645,-0.488242589,0.8389402048,-1.1041023034,-0.1105679236,-0.4016677591,-0.9003947755,-0.2287887475,-1.4743512371,0.9372741394,1.0148384605,-0.1444585767,-0.1594927281,-1.275846248,-1.3333285205,0.956849521,-1.1151325197,0,33,36,dibstudent03--2016-09-25--15-42.log,-0.434962949288094
dibstudent03--2016-09-25--15-42.log-40,-0.7345136397,0.567170084,-0.7047755645,0.9427862514,-0.1350342307,0.3204833236,1.0632520095,-0.156798472,-0.1512051851,-0.0981927742,0.6746055904,0.9372741394,1.6677965397,-0.1444585767,-0.1340952822,0.7085619708,0.1428393326,0.956849521,0.6525152091,1,33,36,dibstudent03--2016-09-25--15-42.log,0.968651525600348
dibstudent03--2016-09-25--15-42.log-41,-0.7345136397,1.1562200311,1.7719761307,2.7315723019,-0.1378753074,0.3204833236,1.0632520095,-0.185774319,-0.1267094713,-0.0981927742,0.7342988357,0.9372741394,1.0148384605,-0.1444585767,0.2371911887,0.7085619708,0.1428393326,0.956849521,0.7016165349,1,33,36,dibstudent03--2016-09-25--15-42.log,1.62713812534772
dibstudent03--2016-09-25--15-42.log-42,0.4432365413,0.6849800735,1.2766257917,1.3005434615,-0.1387117356,0.8407329279,1.0632520095,-0.3451037683,-0.1059343106,-0.2039920437,0.7939920809,0.9372741394,-0.6175567376,-0.1444585767,-0.1344984162,0.7085619708,0.1428393326,-0.7289369853,0.7507178607,1,33,36,dibstudent03--2016-09-25--15-42.log,1.65119776544693
dibstudent03--2016-09-25--15-42.log-43,0.2076865051,0.6849800735,-0.7047755645,1.3005434615,-0.1328373589,0.8407329279,1.0632520095,-0.3938996377,-0.0987562473,-0.2039920437,0.8536853261,0.9372741394,-0.6175567376,-0.1444585767,-0.0647562235,0.7085619708,0.1428393326,0.956849521,0.7998191865,1,33,36,dibstudent03--2016-09-25--15-42.log,1.95002574163585
dibstudent03--2016-09-25--15-42.log-44,-0.0278635311,0.6849800735,-0.7047755645,1.3005434615,-0.1249106582,0.8407329279,1.0632520095,-0.388952174,-0.0958523051,-0.2039920437,0.9133785713,0.9372741394,-0.6175567376,-0.1444585767,-0.0772533795,0.7085619708,0.1428393326,0.956849521,0.8489205123,1,33,36,dibstudent03--2016-09-25--15-42.log,1.83983483192217
dibstudent03--2016-09-25--15-42.log-45,-0.2634135673,0.6849800735,-0.7047755645,1.3005434615,-0.1171439602,0.8407329279,1.0632520095,-0.3328557788,-0.0927442102,-0.2039920437,0.9730718165,0.9372741394,-0.6175567376,-0.1444585767,-0.1465924381,0.7085619708,0.1428393326,0.956849521,0.8980218381,1,33,36,dibstudent03--2016-09-25--15-42.log,1.73227079044635
dibstudent03--2016-09-25--15-42.log-46,-0.4989636035,0.6849800735,-0.7047755645,1.3005434615,-0.1120186872,0.8407329279,1.0632520095,-0.1959105861,-0.0846474594,-0.2039920437,1.0327650617,0.9372741394,-0.6175567376,-0.1444585767,-0.1091009703,0.7085619708,0.1428393326,0.956849521,0.9471231639,1,33,36,dibstudent03--2016-09-25--15-42.log,1.63468527856496
dibstudent03--2016-09-25--15-42.log-47,-0.7345136397,0.6849800735,-0.7047755645,1.3005434615,-0.1129638628,0.8407329279,1.0632520095,0.1307426899,-0.0648132336,-0.2039920437,1.0924583069,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,0.7085619708,0.1428393326,0.956849521,0.9962244897,1,33,36,dibstudent03--2016-09-25--15-42.log,1.55064352287773
dibstudent03--2016-09-25--15-42.log-48,-0.7345136397,0.6849800735,0.2859251136,1.3005434615,-0.1273793152,0.5779096272,1.0632520095,-0.20769098,-0.0164944631,-0.2039920437,1.1521515521,-1.1869082721,-0.6175567376,-0.1444585767,-0.1091009703,0.7085619708,0.1428393326,-1.1503836119,1.0453258155,1,33,36,dibstudent03--2016-09-25--15-42.log,0.86461545911367
dibstudent03--2016-09-25--15-42.log-49,1.1498866499,1.1562200311,1.2766257917,2.7315723019,-0.1275883756,0.3204833236,1.0632520095,-0.2668493725,0.0025833506,-0.0981927742,1.2118447973,-0.7620717898,1.0148384605,-0.1444585767,-0.0716095026,0.7085619708,0.1428393326,0.956849521,1.0944271413,1,33,36,dibstudent03--2016-09-25--15-42.log,2.33460765193298
dibstudent03--2016-09-25--15-42.log-5,0.4432365413,-0.3753098313,-0.2094252255,-0.488242589,0.9899195387,-1.100854877,-0.1105679236,-0.3356764365,-0.8980836616,-0.2271356339,-1.4146579919,-1.1869082721,-0.291077698,-0.0665937505,-0.0522590676,-0.2836421386,-0.8412725695,-1.1503836119,-1.0660311939,0,33,36,dibstudent03--2016-09-25--15-42.log,-0.65714733719617
dibstudent03--2016-09-25--15-42.log-50,0.9143366137,0.9206000523,-0.2094252255,2.3738150918,-0.12543325,0.2670278284,1.0632520095,0.4043615681,0.0163453405,-0.1312550459,1.2715380426,0.9372741394,0.3618803812,-0.1444585767,-0.1280482712,0.7085619708,0.1428393326,0.4300412378,1.1435284671,1,33,36,dibstudent03--2016-09-25--15-42.log,2.75937691357348
dibstudent03--2016-09-25--15-42.log-51,0.6787865775,0.9206000523,-0.7047755645,2.3738150918,-0.1477917172,0.2670278284,1.0632520095,-0.2013256455,0.0888941645,-0.1312550459,1.3312312878,0.9372741394,0.3618803812,-0.1444585767,0.0420743028,0.7085619708,0.1428393326,0.956849521,1.1926297929,1,33,36,dibstudent03--2016-09-25--15-42.log,2.7066143806562
dibstudent03--2016-09-25--15-42.log-52,0.4432365413,0.9206000523,-0.7047755645,2.3738150918,-0.1477221475,0.2670278284,1.0632520095,0.0583860328,0.108279516,-0.1312550459,1.390924533,0.9372741394,0.3618803812,-0.1444585767,-0.1469955721,0.7085619708,0.1428393326,0.956849521,1.2417311187,1,33,36,dibstudent03--2016-09-25--15-42.log,2.61264257601116
dibstudent03--2016-09-25--15-42.log-53,0.2076865051,0.9206000523,-0.7047755645,2.3738150918,-0.1561644477,-0.7523491963,1.0632520095,-0.3790421628,0.1506883258,-0.1808484535,1.4506177782,0.9372741394,0.3618803812,-0.1444585767,0.004179701,0.7085619708,0.1428393326,-0.0967670454,1.2908324445,1,33,36,dibstudent03--2016-09-25--15-42.log,2.41136973463424
dibstudent03--2016-09-25--15-42.log-54,-0.0278635311,0.9206000523,-0.7047755645,2.3738150918,-0.1504214843,-0.7523491963,1.0632520095,-0.4082744332,0.1547373556,-0.1808484535,1.5103110234,0.9372741394,0.3618803812,-0.1444585767,-0.1215981263,0.7085619708,0.1428393326,0.956849521,1.3399337703,1,33,36,dibstudent03--2016-09-25--15-42.log,2.30344539928436
dibstudent03--2016-09-25--15-42.log-55,-0.2634135673,0.9206000523,-0.2094252255,2.3738150918,-0.1437439732,-0.4144931561,-1.2843878567,-0.4103861556,0.1561481035,-0.1808484535,1.5700042686,-1.1869082721,-0.6175567376,-0.1444585767,-0.1530425831,0.7085619708,0.1428393326,-1.1503836119,1.3890350961,1,33,36,dibstudent03--2016-09-25--15-42.log,1.19053118107847
dibstudent03--2016-09-25--15-42.log-56,-0.4989636035,0.9206000523,-0.7047755645,2.3738150918,-0.1370147276,-0.4144931561,-1.2843878567,-0.4118040263,0.1573756374,-0.1808484535,1.6296975138,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,0.7085619708,0.1428393326,0.956849521,1.4381364219,1,33,36,dibstudent03--2016-09-25--15-42.log,1.62692605578844
dibstudent03--2016-09-25--15-42.log-57,-0.7345136397,0.9206000523,-0.7047755645,2.3738150918,-0.1302530736,-0.4144931561,-1.2843878567,-0.4242933554,0.1584788475,-0.1808484535,1.689390759,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,0.7085619708,0.1428393326,0.956849521,1.4872377477,1,33,36,dibstudent03--2016-09-25--15-42.log,1.51558841829814
dibstudent03--2016-09-25--15-42.log-6,0.2076865051,-0.3753098313,-0.7047755645,-0.488242589,0.8779077215,-1.100854877,-0.1105679236,-0.4056800315,-0.8902106936,-0.2271356339,-1.3549647467,0.9372741394,-0.291077698,-0.1444585767,-0.1026508254,-0.2836421386,-0.8412725695,0.956849521,-1.0169298681,0,33,36,dibstudent03--2016-09-25--15-42.log,-0.226221764758546
dibstudent03--2016-09-25--15-42.log-7,-0.0278635311,-0.3753098313,-0.7047755645,-0.488242589,1.0084205746,-1.100854877,-0.1105679236,-0.3403976443,-0.8884112703,-0.2271356339,-1.2952715015,0.9372741394,-0.291077698,-0.1444585767,-0.1026508254,-0.2836421386,-0.8412725695,0.956849521,-0.9678285423,0,33,36,dibstudent03--2016-09-25--15-42.log,-0.328630813392813
dibstudent03--2016-09-25--15-42.log-8,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,0.9316945387,-1.100854877,-0.1105679236,-0.4059213712,-0.8810499929,-0.2271356339,-1.2355782563,0.9372741394,-0.291077698,-0.1444585767,-0.1340952822,-0.2836421386,-0.8412725695,0.956849521,-0.9187272165,0,33,36,dibstudent03--2016-09-25--15-42.log,-0.446907579705582
dibstudent03--2016-09-25--15-42.log-9,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,1.0419384353,-1.100854877,-0.1105679236,-0.1299192635,-0.8794350922,-0.2271356339,-1.1758850111,0.9372741394,-0.291077698,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,0.956849521,-0.8696258907,0,33,36,dibstudent03--2016-09-25--15-42.log,-0.532483247770723
dibstudent03--2016-09-25--15-56.log-0,-0.4989636035,0.2137401158,-0.7047755645,1.3005434615,5.415163866,-0.4330418622,-1.2843878567,-0.4099185599,-0.9284893361,-0.2139107252,-1.7087024961,-0.1248170664,-0.6175567376,0.1549226857,-0.1405454272,-0.2836421386,-0.8412725695,0.956849521,-1.3115378229,0,33,36,dibstudent03--2016-09-25--15-56.log,0.110173918793135
dibstudent03--2016-09-25--15-56.log-1,-0.7345136397,0.2137401158,-0.7047755645,1.3005434615,11.2006546075,-0.4330418622,-1.2843878567,2.3176574118,-0.9272225421,-0.2139107252,-1.644587529,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,-0.8412725695,0.956849521,-1.2624364971,0,33,36,dibstudent03--2016-09-25--15-56.log,0.569760459232648
dibstudent03--2016-09-25--15-56.log-10,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.3056296892,-1.102026459,-0.1105679236,-0.2689761785,-0.5723068951,-0.2106044981,-1.0675528253,0.9372741394,-0.6175567376,-0.1444585767,-0.1469955721,-0.2836421386,-0.8412725695,-0.0967670454,-0.8205245649,0,33,36,dibstudent03--2016-09-25--15-56.log,-0.762656564700225
dibstudent03--2016-09-25--15-56.log-11,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.2933222077,-0.4127776659,-1.2843878567,-0.1004607371,-0.5588105655,-0.2106044981,-1.0034378582,-1.1869082721,2.3207546189,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,-1.1503836119,-0.7714232391,0,33,36,dibstudent03--2016-09-25--15-56.log,-1.8153297563999
dibstudent03--2016-09-25--15-56.log-12,1.1498866499,-0.3753098313,0.2859251136,-0.488242589,-0.2916850346,-0.8965352299,-0.1105679236,-0.3326144391,-0.5305720511,-0.2106044981,-0.9393228912,-1.1869082721,2.3207546189,0.1824333963,-0.1155511153,-0.2836421386,-0.8412725695,-1.1503836119,-0.7223219133,0,33,36,dibstudent03--2016-09-25--15-56.log,-0.665464847006999
dibstudent03--2016-09-25--15-56.log-13,0.9143366137,-0.3753098313,-0.2094252255,-0.488242589,-0.2774859169,0.4895152056,1.0632520095,-0.352404294,-0.5225773767,-0.190767135,-0.8752079241,-0.1248170664,1.3413175001,-0.1444585767,-0.1469955721,-0.2836421386,-0.8412725695,0.956849521,-0.6732205875,0,33,36,dibstudent03--2016-09-25--15-56.log,0.0423811164557136
dibstudent03--2016-09-25--15-56.log-14,0.6787865775,-0.3753098313,-0.7047755645,-0.488242589,-0.2627280972,0.4895152056,1.0632520095,-0.3863426885,-0.5161976029,-0.190767135,-0.811092957,0.9372741394,1.3413175001,-0.1444585767,-0.1155511153,-0.2836421386,-0.8412725695,0.956849521,-0.6241192617,1,33,36,dibstudent03--2016-09-25--15-56.log,0.244639997255243
dibstudent03--2016-09-25--15-56.log-15,0.4432365413,-0.3753098313,-0.7047755645,-0.488242589,-0.2463390353,0.4895152056,1.0632520095,-0.3964940394,-0.5127204627,-0.190767135,-0.7469779899,0.9372741394,1.3413175001,-0.1444585767,-0.1026508254,-0.2836421386,-0.8412725695,0.956849521,-0.5750179359,1,33,36,dibstudent03--2016-09-25--15-56.log,0.133841222882487
dibstudent03--2016-09-25--15-56.log-16,0.2076865051,-0.3753098313,-0.7047755645,-0.488242589,-0.2294627722,0.4895152056,1.0632520095,-0.3875192195,-0.5102470735,-0.190767135,-0.6828630229,0.9372741394,1.3413175001,-0.1444585767,-0.1405454272,-0.2836421386,-0.8412725695,0.956849521,-0.5259166101,1,33,36,dibstudent03--2016-09-25--15-56.log,0.0231506163793154
dibstudent03--2016-09-25--15-56.log-17,-0.0278635311,-0.3753098313,-0.7047755645,-0.488242589,-0.2134820297,0.4895152056,1.0632520095,-0.3950761687,-0.5068929483,-0.190767135,-0.6187480558,0.9372741394,1.3413175001,-0.1444585767,-0.1091009703,-0.2836421386,-0.8412725695,0.956849521,-0.4768152843,1,33,36,dibstudent03--2016-09-25--15-56.log,-0.0868871901388883
dibstudent03--2016-09-25--15-56.log-18,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.197114429,0.4895152056,1.0632520095,0.3836214381,-0.504316174,-0.190767135,-0.5546330887,0.9372741394,1.3413175001,-0.1444585767,-0.1465924381,-0.2836421386,-0.8412725695,0.956849521,-0.4277139585,1,33,36,dibstudent03--2016-09-25--15-56.log,-0.1326203260052
dibstudent03--2016-09-25--15-56.log-19,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.2309180707,0.4895152056,1.0632520095,1.0374106695,-0.4341596016,-0.190767135,-0.4905181216,0.9372741394,1.3413175001,-0.1444585767,-0.1405454272,-0.2836421386,-0.8412725695,0.956849521,-0.3786126327,1,33,36,dibstudent03--2016-09-25--15-56.log,-0.188092738453471
dibstudent03--2016-09-25--15-56.log-2,-0.0278635311,-0.3753098313,2.7626768088,-0.488242589,-0.4487180324,-0.4127776659,-1.2843878567,-0.0596894125,-0.6892694138,-0.2106044981,-1.5804725619,-1.1869082721,2.3207546189,0.2078230641,-0.1409485612,-0.2836421386,-0.8412725695,-1.1503836119,-1.2133351713,0,33,36,dibstudent03--2016-09-25--15-56.log,-2.02840021479816
dibstudent03--2016-09-25--15-56.log-20,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.2828172015,0.8432997999,2.2370719425,0.1632632136,-0.30727997,-0.170929772,-0.4264031545,0.2292133355,0.0354013416,0.1766476977,-0.1405454272,-0.2836421386,-0.8412725695,0.956849521,-0.3295113069,1,33,36,dibstudent03--2016-09-25--15-56.log,-0.197681417956967
dibstudent03--2016-09-25--15-56.log-21,-0.2634135673,-0.3753098313,0.2859251136,-0.488242589,-0.2914421582,0.9210111323,2.2370719425,-0.3740946991,-0.2556895207,0.0274438583,-0.3622881875,-1.1869082721,0.0354013416,3.2491034168,0.0295771469,0.7085619708,0.1428393326,-1.1503836119,-0.2804099811,1,33,36,dibstudent03--2016-09-25--15-56.log,-0.232199308955301
dibstudent03--2016-09-25--15-56.log-22,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.2817458365,0.9210111323,2.2370719425,-0.1966195215,-0.2508644487,0.0274438583,-0.2981732204,0.9372741394,0.0354013416,-0.1444585767,-0.0147675999,0.7085619708,0.1428393326,0.956849521,-0.2313086553,1,33,36,dibstudent03--2016-09-25--15-56.log,0.492508250979131
dibstudent03--2016-09-25--15-56.log-23,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2780824429,0.9210111323,2.2370719425,-0.4047297565,-0.231049853,0.0274438583,-0.2340582533,0.9372741394,0.0354013416,-0.1444585767,-0.1405454272,0.7085619708,0.1428393326,0.956849521,-0.1822073295,1,33,36,dibstudent03--2016-09-25--15-56.log,0.360756518556495
dibstudent03--2016-09-25--15-56.log-24,-0.4989636035,-0.3753098313,0.2859251136,-0.488242589,-0.267600307,0.8432997999,2.2370719425,-0.0120851579,-0.2292909984,-0.170929772,-0.1699432862,-1.1869082721,0.0354013416,-0.1444585767,-0.1405454272,-0.2836421386,-0.8412725695,-1.1503836119,-0.1331060037,0,33,36,dibstudent03--2016-09-25--15-56.log,-0.462747748234319
dibstudent03--2016-09-25--15-56.log-25,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.2705729018,0.4895152056,1.0632520095,-0.3804600335,-0.1934870538,-0.190767135,-0.1058283192,0.9372741394,0.6883594209,-0.1444585767,-0.1469955721,-0.2836421386,-0.8412725695,0.2544384767,-0.0840046779,0,33,36,dibstudent03--2016-09-25--15-56.log,-0.432628113432653
dibstudent03--2016-09-25--15-56.log-26,-0.4989636035,-0.3753098313,0.2859251136,-0.488242589,-0.2614577429,0.8300084127,1.0632520095,-0.3516953587,-0.1896225468,-0.0320682308,-0.0417133521,-1.1869082721,0.0354013416,-0.1444585767,-0.1405454272,0.7085619708,0.1428393326,-1.1503836119,-0.0349033521,0,33,36,dibstudent03--2016-09-25--15-56.log,-0.42012562143913
dibstudent03--2016-09-25--15-56.log-27,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.253413995,0.8300084127,1.0632520095,-0.4068565625,-0.1832833419,-0.0320682308,0.022401615,0.9372741394,0.0354013416,-0.1444585767,-0.1469955721,0.7085619708,0.1428393326,0.956849521,0.0141979737,0,33,36,dibstudent03--2016-09-25--15-56.log,0.11071119493462
dibstudent03--2016-09-25--15-56.log-28,-0.2634135673,-0.3753098313,0.2859251136,-0.488242589,-0.2435689025,0.4895152056,1.0632520095,-0.4113364306,-0.1817495788,-0.190767135,0.0865165821,-1.1869082721,0.6883594209,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,-1.1503836119,0.0632992995,0,33,36,dibstudent03--2016-09-25--15-56.log,-0.729586052607174
dibstudent03--2016-09-25--15-56.log-29,-0.4989636035,-0.3753098313,-0.2094252255,-0.488242589,-0.2336788164,0.9222298267,1.0632520095,-0.3677293646,-0.1804199685,-0.1114176829,0.1506315492,-1.1869082721,-0.6175567376,1.2973298607,-0.0962006804,0.7085619708,-0.3492166184,-1.1503836119,0.1124006253,1,33,36,dibstudent03--2016-09-25--15-56.log,-0.383777602552484
dibstudent03--2016-09-25--15-56.log-3,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.4313589614,-0.4127776659,-0.1105679236,-0.3972029748,-0.6575943279,-0.2106044981,-1.5163575949,0.9372741394,2.3207546189,-0.1444585767,-0.1465924381,-0.2836421386,-0.8412725695,0.956849521,-1.1642338455,0,33,36,dibstudent03--2016-09-25--15-56.log,-0.718249070770518
dibstudent03--2016-09-25--15-56.log-30,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2253917191,0.9222298267,1.0632520095,-0.3252988297,-0.1754313126,-0.1114176829,0.2147465162,0.9372741394,-0.6175567376,-0.1444585767,-0.1344984162,0.7085619708,-0.3492166184,0.956849521,0.1615019511,1,33,36,dibstudent03--2016-09-25--15-56.log,0.129479587532734
dibstudent03--2016-09-25--15-56.log-31,0.4432365413,-0.021879863,0.7812754526,0.5850290413,-0.2189193569,0.9222298267,1.0632520095,-0.045314617,-0.1664957034,-0.1114176829,0.2788614833,0.9372741394,0.0354013416,-0.1444585767,-0.0526622017,0.7085619708,-0.3492166184,0.956849521,0.2106032769,1,33,36,dibstudent03--2016-09-25--15-56.log,1.02153100476633
dibstudent03--2016-09-25--15-56.log-32,0.2076865051,-0.021879863,-0.7047755645,0.5850290413,-0.2226723008,0.4339927243,1.0632520095,-0.2392763124,-0.1335747622,-0.170929772,0.3429764504,0.9372741394,0.0354013416,-0.1444585767,-0.1469955721,0.7085619708,-0.3492166184,-0.0967670454,0.2597046027,1,33,36,dibstudent03--2016-09-25--15-56.log,1.1715554015505
dibstudent03--2016-09-25--15-56.log-33,-0.0278635311,-0.021879863,-0.7047755645,0.5850290413,-0.219487336,0.4339927243,1.0632520095,3.4713214847,-0.1174610895,-0.170929772,0.4070914175,0.9372741394,0.0354013416,-0.1444585767,-0.1405454272,0.7085619708,-0.3492166184,0.956849521,0.3088059285,1,33,36,dibstudent03--2016-09-25--15-56.log,1.38293093444249
dibstudent03--2016-09-25--15-56.log-34,-0.2634135673,-0.021879863,-0.2094252255,0.5850290413,-0.3089743882,0.6784076779,1.0632520095,-0.2937134972,0.2209116405,0.0274438583,0.4712063845,-1.1869082721,0.3618803812,2.5205420849,-0.0401650458,1.7007660802,0.1428393326,-1.1503836119,0.3579072543,1,33,36,dibstudent03--2016-09-25--15-56.log,0.47699262850892
dibstudent03--2016-09-25--15-56.log-35,-0.4989636035,-0.021879863,-0.2094252255,0.5850290413,-0.3046483806,1.1831862053,1.0632520095,-0.229155129,0.2326085467,-0.1808484535,0.5353213516,-1.1869082721,-0.291077698,0.3539618767,-0.0462120567,0.7085619708,-0.3492166184,-1.1503836119,0.4070085801,0,33,36,dibstudent03--2016-09-25--15-56.log,0.368015698421988
dibstudent03--2016-09-25--15-56.log-36,-0.7345136397,-0.021879863,-0.2094252255,0.5850290413,-0.3015575296,0.6784076779,1.0632520095,-0.3875343033,0.2498057994,0.0274438583,0.5994363187,-1.1869082721,0.0354013416,-0.1444585767,-0.0772533795,1.7007660802,0.1428393326,-1.1503836119,0.4561099059,0,33,36,dibstudent03--2016-09-25--15-56.log,0.417258704710716
dibstudent03--2016-09-25--15-56.log-37,-0.4989636035,-0.3753098313,1.2766257917,-0.488242589,-0.2956634317,0.3188069458,1.0632520095,-0.3748036344,0.2532201234,-0.1329081595,0.6635512858,-1.1869082721,-0.6175567376,0.7855221059,-0.0901536694,0.7085619708,-0.3492166184,-1.1503836119,0.5052112317,0,33,36,dibstudent03--2016-09-25--15-56.log,-0.646767346254291
